category;description;alpha_carotene;beta_carotene;beta_cryptoxanthin;carbohydrate;cholesterol;choline;fiber;lutein_and_zeaxanthin;lycopene;niacin;protein;retinol;riboflavin;selenium;sugar_total;thiamin;water;fat.monosaturated_fat;fat.polysaturated_fat;fat.saturated_fat;fat.total_lipid;major_minerals.calcium;major_minerals.copper;major_minerals.iron;major_minerals.magnesium;major_minerals.phosphorus;major_minerals.potassium;major_minerals.sodium;major_minerals.zinc;vitamins.vitamin_a_-_rae;vitamins.vitamin_b12;vitamins.vitamin_b6;vitamins.vitamin_c;vitamins.vitamin_e;vitamins.vitamin_k;calories
Broccoli soup;Broccoli soup, prepared with milk, home recipe, canned or ready-to-serve;0.0;219.0;0.0;6.28;6.0;18.2;0.9;270.0;0.0;0.179;2.72;44.0;0.088;1.7;3.51;0.038;85.87;1.213;0.882;1.382;3.65;83.0;0.016;0.15;13.0;72.0;182.0;350.0;0.34;62.0;0.29;0.062;1.0;0.38;26.0;68.85
Broccoli soup;Broccoli soup, prepared with water, home recipe, canned, or ready-to-serve;0.0;221.0;0.0;3.91;2.0;9.3;0.9;274.0;0.0;0.126;1.06;15.0;0.02;0.8;1.08;0.01;91.18;1.015;0.862;0.812;2.69;22.0;0.02;0.15;7.0;21.0;105.0;337.0;0.14;33.0;0.01;0.032;1.0;0.36;26.3;44.09
Broccoli cheese soup;Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve;0.0;219.0;0.0;6.28;6.0;17.3;0.9;270.0;0.0;0.179;2.72;44.0;0.088;1.7;3.51;0.036;85.87;1.213;0.882;1.382;3.65;83.0;0.016;0.15;13.0;72.0;182.0;350.0;0.34;62.0;0.23;0.059;1.0;0.38;26.0;68.85
Watercress broth with shrimp;Watercress broth with shrimp;0.0;124.0;0.0;1.38;38.0;34.1;0.1;358.0;0.0;1.745;6.25;17.0;0.042;9.8;0.17;0.014;88.9;0.583;0.745;0.354;1.86;54.0;0.104;0.33;11.0;90.0;145.0;261.0;0.42;28.0;0.39;0.075;2.5;0.73;21.2;47.26
Spinach soup;Spinach soup;0.0;1918.0;0.0;2.88;2.0;13.7;0.8;4125.0;0.0;0.923;2.92;17.0;0.117;0.9;1.68;0.042;91.88;0.239;0.129;0.429;0.98;73.0;0.071;1.09;32.0;61.0;285.0;182.0;0.36;177.0;0.17;0.086;7.7;0.74;180.2;32.02
Dark-green leafy vegetable soup with meat;Dark-green leafy vegetable soup with meat, Asian style;154.0;492.0;0.0;5.56;15.0;26.3;1.0;176.0;11.0;1.251;6.46;0.0;0.09;9.9;0.85;0.153;83.34;1.324;0.819;0.898;3.32;29.0;0.084;0.68;11.0;56.0;189.0;270.0;0.8;48.0;0.1;0.112;5.9;0.28;19.2;77.96
Dark-green leafy vegetable soup;Dark-green leafy vegetable soup, meatless, Asian style;181.0;581.0;0.0;6.56;1.0;10.2;1.2;208.0;13.0;0.503;1.57;0.0;0.049;1.4;1.01;0.041;88.52;0.681;0.819;0.343;1.98;31.0;0.082;0.56;8.0;27.0;141.0;308.0;0.42;56.0;0.0;0.051;6.8;0.29;22.6;50.34
Carrots;Carrots, raw;3477.0;8285.0;0.0;9.58;0.0;8.8;2.8;256.0;1.0;0.983;0.93;0.0;0.058;0.1;4.74;0.066;88.29;0.012;0.102;0.032;0.24;33.0;0.045;0.3;12.0;35.0;320.0;69.0;0.24;835.0;0.0;0.138;5.9;0.66;13.2;44.2
Carrots;Carrots, raw, salad;2157.0;5141.0;1.0;17.19;9.0;14.3;2.4;162.0;1.0;0.72;1.25;3.0;0.058;0.6;12.04;0.059;64.65;3.494;9.312;2.454;15.67;32.0;0.07;0.48;13.0;40.0;308.0;178.0;0.23;521.0;0.02;0.114;6.1;1.11;42.4;214.79
Carrots;Carrots, raw, salad with apples;2198.0;5242.0;3.0;8.16;9.0;13.4;2.1;168.0;1.0;0.638;0.84;3.0;0.045;0.6;4.47;0.047;73.99;3.558;9.489;2.491;15.95;24.0;0.037;0.26;9.0;28.0;224.0;178.0;0.19;532.0;0.02;0.097;6.4;1.14;43.0;179.55
Carrots;Carrots, cooked, from restaurant;3261.0;7780.0;0.0;9.47;3.0;9.1;2.8;240.0;1.0;0.923;0.93;18.0;0.055;0.1;4.68;0.059;83.57;1.596;1.419;1.257;4.55;33.0;0.044;0.3;12.0;35.0;317.0;276.0;0.24;801.0;0.0;0.15;5.0;1.15;17.0;82.55
Carrots;Carrots, fresh, cooked, no added fat;3430.0;8174.0;0.0;9.95;0.0;9.1;2.9;253.0;1.0;0.97;0.97;0.0;0.057;0.1;4.92;0.062;87.53;0.012;0.106;0.033;0.25;34.0;0.047;0.31;12.0;36.0;332.0;192.0;0.25;824.0;0.0;0.129;5.2;0.68;13.7;45.93
Carrots;Carrots, frozen, cooked, no added fat;3705.0;8174.0;0.0;7.71;0.0;8.6;3.3;674.0;0.0;0.415;0.58;0.0;0.037;0.6;4.07;0.03;90.05;0.031;0.333;0.12;0.68;35.0;0.082;0.53;11.0;31.0;191.0;175.0;0.35;843.0;0.0;0.084;2.3;1.01;13.6;39.28
Carrots;Carrots, canned, cooked, no added fat;2743.0;5331.0;0.0;5.54;0.0;6.3;1.5;0.0;0.0;0.552;0.64;0.0;0.03;0.4;2.48;0.017;92.95;0.009;0.092;0.036;0.19;25.0;0.104;0.64;8.0;24.0;179.0;242.0;0.26;558.0;0.0;0.112;2.4;0.74;9.8;26.43
Carrots;Carrots, fresh, cooked with oil;3331.0;7937.0;0.0;9.66;0.0;8.9;2.8;245.0;1.0;0.942;0.94;0.0;0.056;0.1;4.78;0.06;84.86;1.279;1.349;0.446;3.27;33.0;0.045;0.31;12.0;35.0;323.0;187.0;0.24;800.0;0.0;0.125;5.1;1.02;16.9;71.83
Carrots;Carrots, fresh, cooked with butter or margarine;3331.0;7947.0;0.0;9.67;4.0;9.3;2.8;245.0;1.0;0.943;0.96;21.0;0.057;0.1;4.78;0.06;85.55;0.687;0.472;1.12;2.5;34.0;0.045;0.3;12.0;36.0;323.0;207.0;0.24;822.0;0.0;0.159;5.1;0.93;14.6;65.02
Carrots;Carrots, NS as to form, cooked;3331.0;7942.0;0.0;9.67;2.0;9.1;2.8;245.0;1.0;0.942;0.95;11.0;0.056;0.1;4.78;0.06;85.21;0.983;0.91;0.783;2.88;34.0;0.045;0.3;12.0;36.0;323.0;197.0;0.24;811.0;0.0;0.142;5.1;0.97;15.8;68.4
Carrots;Carrots, fresh, cooked, fat added, NS as to fat type;3331.0;7942.0;0.0;9.67;2.0;9.1;2.8;245.0;1.0;0.942;0.95;11.0;0.056;0.1;4.78;0.06;85.21;0.983;0.91;0.783;2.88;34.0;0.045;0.3;12.0;36.0;323.0;197.0;0.24;811.0;0.0;0.142;5.1;0.97;15.8;68.4
Carrots;Carrots, frozen, cooked, fat added, NS as to fat type;3597.0;7942.0;0.0;7.49;2.0;8.6;3.2;654.0;0.0;0.403;0.57;10.0;0.036;0.6;3.95;0.029;87.76;0.962;1.099;0.837;3.2;34.0;0.079;0.52;11.0;30.0;186.0;179.0;0.34;830.0;0.0;0.098;2.2;1.27;15.5;61.04
Carrots;Carrots, canned, cooked, fat added, NS as to fat type;2663.0;5181.0;0.0;5.38;2.0;6.3;1.5;0.0;0.0;0.536;0.63;10.0;0.03;0.4;2.41;0.017;90.57;0.943;0.867;0.758;2.73;25.0;0.101;0.62;8.0;24.0;174.0;245.0;0.25;552.0;0.0;0.125;2.4;1.01;11.9;48.61
Carrots;Carrots, frozen, cooked with oil;3597.0;7937.0;0.0;7.48;0.0;8.3;3.2;654.0;0.0;0.403;0.56;0.0;0.036;0.6;3.95;0.029;87.44;1.246;1.52;0.513;3.56;34.0;0.079;0.52;11.0;30.0;186.0;170.0;0.34;819.0;0.0;0.081;2.2;1.32;16.6;64.2
Carrots;Carrots, frozen, cooked with butter or margarine;3597.0;7947.0;0.0;7.49;4.0;8.8;3.2;654.0;0.0;0.404;0.58;21.0;0.037;0.6;3.95;0.029;88.09;0.678;0.678;1.161;2.83;35.0;0.079;0.51;11.0;31.0;187.0;189.0;0.34;840.0;0.0;0.114;2.2;1.23;14.4;57.75
Carrots;Carrots, canned, cooked with oil;2663.0;5176.0;0.0;5.38;0.0;6.1;1.5;0.0;0.0;0.536;0.62;0.0;0.029;0.4;2.41;0.017;90.24;1.229;1.289;0.433;3.1;24.0;0.101;0.63;8.0;23.0;174.0;235.0;0.25;542.0;0.0;0.109;2.4;1.06;12.9;51.9
Carrots;Carrots, canned, cooked with butter or margarine;2663.0;5186.0;0.0;5.39;4.0;6.6;1.5;0.0;0.0;0.537;0.64;21.0;0.03;0.4;2.41;0.017;90.9;0.658;0.445;1.083;2.36;25.0;0.101;0.62;8.0;24.0;175.0;254.0;0.25;563.0;0.0;0.142;2.4;0.97;10.8;45.36
Carrots;Carrots, glazed, cooked;3053.0;7280.0;0.0;16.68;6.0;8.9;2.6;225.0;1.0;0.873;0.9;20.0;0.052;0.2;12.12;0.055;78.5;0.639;0.185;1.566;2.65;38.0;0.045;0.33;12.0;33.0;307.0;201.0;0.23;754.0;0.0;0.118;4.6;0.68;12.4;94.17
Carrots;Carrots, canned, reduced sodium, cooked, no added fat;2743.0;5331.0;0.0;5.36;0.0;6.3;1.8;0.0;0.0;0.421;0.59;0.0;0.027;0.4;2.46;0.018;92.99;0.007;0.068;0.024;0.14;31.0;0.103;0.52;9.0;20.0;158.0;34.0;0.29;558.0;0.0;0.112;1.8;0.73;9.8;25.06
Carrots;Carrots, canned, reduced sodium, cooked, fat added, NS as to fat type;2663.0;5181.0;0.0;5.21;2.0;6.3;1.7;0.0;0.0;0.409;0.58;10.0;0.027;0.4;2.39;0.018;90.61;0.942;0.844;0.746;2.68;30.0;0.1;0.51;9.0;20.0;154.0;43.0;0.28;552.0;0.0;0.125;1.7;1.0;11.9;47.28
Carrots;Carrots, canned, reduced sodium, cooked with oil;2663.0;5176.0;0.0;5.2;0.0;6.1;1.7;0.0;0.0;0.409;0.57;0.0;0.026;0.4;2.39;0.018;90.28;1.227;1.266;0.422;3.05;30.0;0.1;0.51;9.0;19.0;153.0;33.0;0.28;542.0;0.0;0.109;1.7;1.05;12.9;50.53
Carrots;Carrots, canned, reduced sodium, cooked with butter or margarine;2663.0;5186.0;0.0;5.21;4.0;6.6;1.7;0.0;0.0;0.41;0.59;21.0;0.027;0.4;2.39;0.018;90.94;0.656;0.421;1.071;2.31;31.0;0.1;0.5;9.0;20.0;154.0;52.0;0.28;563.0;0.0;0.142;1.7;0.96;10.8;43.99
Beet juice;Beet juice;0.0;12.0;0.0;5.91;0.0;6.2;1.1;0.0;0.0;0.136;0.72;0.0;0.034;0.4;4.84;0.009;92.45;0.012;0.022;0.01;0.06;12.0;0.088;0.57;14.0;14.0;128.0;19.0;0.21;1.0;0.0;0.05;2.5;0.03;0.1;27.06
Carrot juice;Carrot juice, 100%;4342.0;9303.0;0.0;9.28;0.0;9.9;0.8;333.0;2.0;0.386;0.95;0.0;0.055;0.6;3.91;0.092;88.87;0.007;0.071;0.027;0.15;24.0;0.046;0.46;14.0;42.0;292.0;66.0;0.18;956.0;0.0;0.217;8.5;1.16;15.5;42.27
Peas and carrots;Peas and carrots, fresh, cooked, no added fat;1726.0;4309.0;0.0;12.48;0.0;19.3;4.4;1348.0;0.0;1.516;3.3;0.0;0.094;1.0;5.41;0.155;82.63;0.024;0.15;0.053;0.33;30.0;0.115;0.92;23.0;74.0;293.0;159.0;0.77;431.0;0.0;0.143;20.3;0.41;19.7;66.09
Peas and carrots;Peas and carrots, frozen, cooked, no added fat;1862.0;4710.0;0.0;10.96;0.0;18.0;3.9;1533.0;0.0;0.945;2.86;0.0;0.068;0.8;4.23;0.156;84.67;0.027;0.231;0.084;0.47;30.0;0.093;1.02;16.0;54.0;151.0;181.0;0.51;474.0;0.0;0.098;6.1;0.52;18.7;59.51
Peas and carrots;Peas and carrots, canned, cooked, no added fat;1376.0;2922.0;0.0;8.45;0.0;18.2;3.2;675.0;0.0;0.766;2.56;0.0;0.041;1.0;2.74;0.059;87.62;0.04;0.233;0.09;0.5;24.0;0.105;0.91;13.0;46.0;142.0;258.0;0.46;300.0;0.0;0.084;3.1;0.56;23.3;48.54
Peas and carrots;Peas and carrots, cooked, NS as to form;1675.0;4189.0;0.0;12.12;2.0;19.0;4.3;1309.0;0.0;1.472;3.21;11.0;0.091;1.0;5.25;0.151;80.45;0.995;0.953;0.803;2.96;30.0;0.111;0.9;23.0;72.0;285.0;164.0;0.75;429.0;0.0;0.156;19.7;0.71;21.6;87.96
Peas and carrots;Peas and carrots, fresh, cooked, fat added;1675.0;4189.0;0.0;12.12;2.0;19.0;4.3;1309.0;0.0;1.472;3.21;11.0;0.091;1.0;5.25;0.151;80.45;0.995;0.953;0.803;2.96;30.0;0.111;0.9;23.0;72.0;285.0;164.0;0.75;429.0;0.0;0.156;19.7;0.71;21.6;87.96
Peas and carrots;Peas and carrots, frozen, cooked, fat added;1808.0;4578.0;0.0;10.65;2.0;17.7;3.8;1489.0;0.0;0.918;2.78;10.0;0.067;0.8;4.11;0.152;82.54;0.959;0.999;0.803;3.0;29.0;0.091;1.0;16.0;53.0;147.0;185.0;0.5;471.0;0.0;0.112;5.9;0.8;20.5;80.72
Peas and carrots;Peas and carrots, canned, cooked, fat added;1336.0;2842.0;0.0;8.21;2.0;17.9;3.1;655.0;0.0;0.744;2.49;10.0;0.041;1.0;2.66;0.058;85.4;0.974;1.004;0.81;3.02;24.0;0.102;0.89;13.0;44.0;139.0;260.0;0.45;302.0;0.0;0.098;3.0;0.84;25.0;69.98
Pumpkin;Pumpkin, canned, cooked;4655.0;6743.0;0.0;7.86;2.0;9.7;2.8;0.0;0.0;0.357;1.08;10.0;0.053;0.4;3.2;0.022;87.68;0.971;0.792;0.865;2.82;26.0;0.104;1.35;22.0;34.0;200.0;15.0;0.17;766.0;0.0;0.071;3.7;1.33;17.9;61.14
Pumpkin;Pumpkin, cooked;3971.0;3071.0;0.0;6.77;2.0;8.8;0.5;1483.0;0.0;0.594;1.05;11.0;0.109;0.3;2.87;0.047;88.18;1.016;0.839;0.829;2.83;22.0;0.132;0.84;13.0;46.0;354.0;132.0;0.33;433.0;0.0;0.075;8.0;1.42;3.7;56.75
Calabaza;Calabaza, cooked;3971.0;3071.0;0.0;6.77;2.0;8.8;0.5;1483.0;0.0;0.594;1.05;11.0;0.109;0.3;2.87;0.047;88.18;1.016;0.839;0.829;2.83;22.0;0.132;0.84;13.0;46.0;354.0;132.0;0.33;433.0;0.0;0.075;8.0;1.42;3.7;56.75
Sweet potato and pumpkin casserole;Sweet potato and pumpkin casserole, Puerto Rican style;1927.0;5356.0;1.0;39.82;33.0;33.4;2.2;763.0;0.0;0.791;2.99;40.0;0.139;4.8;27.63;0.074;48.57;1.761;1.027;3.795;7.04;34.0;0.189;1.2;26.0;79.0;377.0;204.0;0.54;566.0;0.07;0.156;4.6;1.12;4.7;234.6
Winter squash;Winter squash, raw;4016.0;3100.0;0.0;6.5;0.0;8.2;0.5;1500.0;0.0;0.6;1.0;0.0;0.11;0.3;2.76;0.05;91.6;0.013;0.005;0.052;0.1;21.0;0.127;0.8;12.0;44.0;340.0;1.0;0.32;426.0;0.0;0.061;9.0;1.06;1.1;30.9
Winter squash;Winter squash, cooked, no added fat;680.0;2785.0;0.0;8.82;0.0;10.6;2.8;1411.0;0.0;0.494;0.89;0.0;0.067;0.4;3.29;0.016;88.94;0.026;0.147;0.072;0.35;22.0;0.082;0.44;13.0;19.0;240.0;117.0;0.22;260.0;0.0;0.161;9.6;0.12;4.4;41.99
Winter squash;Winter squash, cooked, fat added;660.0;2709.0;0.0;8.57;2.0;10.5;2.7;1370.0;0.0;0.48;0.87;10.0;0.065;0.4;3.2;0.016;86.69;0.957;0.918;0.791;2.88;22.0;0.079;0.43;13.0;19.0;234.0;123.0;0.21;263.0;0.0;0.172;9.3;0.41;6.6;63.68
Squash fritter or cake;Squash fritter or cake;359.0;1470.0;1.0;35.66;58.0;51.0;2.8;826.0;0.0;2.327;6.96;35.0;0.298;18.0;3.1;0.249;33.81;8.461;5.856;5.509;21.28;133.0;0.116;2.45;21.0;132.0;239.0;353.0;0.67;172.0;0.2;0.144;4.5;1.42;13.0;362.0
Squash;Squash, winter, souffle;495.0;2028.0;2.0;12.07;66.0;50.6;2.1;1117.0;0.0;0.532;3.41;33.0;0.149;6.8;5.8;0.038;81.23;0.704;0.462;0.727;2.15;37.0;0.079;0.78;13.0;60.0;217.0;166.0;0.45;222.0;0.15;0.151;7.0;0.28;3.3;81.27
Sweet potato;Sweet potato, NFS;0.0;8968.0;0.0;16.82;3.0;10.6;2.4;0.0;0.0;0.511;1.31;17.0;0.045;0.2;5.45;0.053;76.56;1.522;1.324;1.207;4.28;26.0;0.089;0.69;17.0;31.0;219.0;188.0;0.19;764.0;0.0;0.183;12.1;1.38;5.8;111.04
Sweet potato;Sweet potato, baked, peel eaten, NS as to fat;39.0;10433.0;0.0;20.85;3.0;13.6;3.3;1.0;0.0;1.486;2.03;16.0;0.102;0.2;5.93;0.103;71.3;1.455;1.294;1.172;4.1;37.0;0.183;0.95;26.0;54.0;457.0;189.0;0.31;887.0;0.0;0.312;18.4;1.11;5.8;128.42
Sweet potato;Sweet potato, baked, peel eaten, no added fat;41.0;10920.0;0.0;21.83;0.0;13.9;3.5;1.0;0.0;1.556;2.11;0.0;0.106;0.2;6.21;0.107;74.14;0.002;0.089;0.051;0.15;38.0;0.192;0.99;28.0;56.0;478.0;182.0;0.33;912.0;0.0;0.3;19.2;0.68;2.3;97.11
Sweet potato;Sweet potato, baked, peel eaten, fat added, NS as to fat type;39.0;10433.0;0.0;20.85;3.0;13.6;3.3;1.0;0.0;1.486;2.03;16.0;0.102;0.2;5.93;0.103;71.3;1.455;1.294;1.172;4.1;37.0;0.183;0.95;26.0;54.0;457.0;189.0;0.31;887.0;0.0;0.312;18.4;1.11;5.8;128.42
Sweet potato;Sweet potato, baked, peel eaten, made with oil;39.0;10425.0;0.0;20.84;0.0;13.3;3.3;1.0;0.0;1.486;2.02;0.0;0.101;0.2;5.93;0.102;70.78;1.899;1.951;0.668;4.67;36.0;0.183;0.95;26.0;53.0;456.0;174.0;0.31;871.0;0.0;0.287;18.4;1.18;7.5;133.47
Sweet potato;Sweet potato, baked, peel eaten, made with butter;39.0;10432.0;0.0;20.85;10.0;14.1;3.3;1.0;0.0;1.488;2.05;30.0;0.102;0.3;5.94;0.103;71.52;0.954;0.223;2.375;3.81;37.0;0.183;0.94;26.0;55.0;457.0;203.0;0.32;901.0;0.01;0.287;18.4;0.75;2.5;125.89
Sweet potato;Sweet potato, baked, peel eaten, made with margarine;39.0;10453.0;0.0;20.88;0.0;13.8;3.3;1.0;0.0;1.487;2.02;35.0;0.102;0.2;5.93;0.103;72.25;1.099;1.26;0.631;3.09;37.0;0.183;0.94;27.0;54.0;457.0;205.0;0.31;908.0;0.0;0.414;18.4;1.46;6.7;119.41
Sweet potato;Sweet potato, baked, peel not eaten, NS as to fat;41.0;10927.0;0.0;19.66;3.0;12.8;3.1;0.0;0.0;1.412;1.92;17.0;0.101;0.2;6.15;0.102;72.44;1.524;1.354;1.227;4.29;37.0;0.153;0.66;26.0;52.0;451.0;197.0;0.3;929.0;0.0;0.298;18.6;1.16;6.0;124.93
Sweet potato;Sweet potato, baked, peel not eaten, no added fat;43.0;11463.0;0.0;20.63;0.0;13.0;3.3;0.0;0.0;1.481;2.0;0.0;0.106;0.2;6.45;0.107;75.48;0.002;0.092;0.052;0.15;38.0;0.16;0.69;27.0;54.0;473.0;190.0;0.32;957.0;0.0;0.285;19.5;0.71;2.3;91.87
Sweet potato;Sweet potato, baked, peel not eaten, fat added, NS as to fat type;41.0;10927.0;0.0;19.66;3.0;12.8;3.1;0.0;0.0;1.412;1.92;17.0;0.101;0.2;6.15;0.102;72.44;1.524;1.354;1.227;4.29;37.0;0.153;0.66;26.0;52.0;451.0;197.0;0.3;929.0;0.0;0.298;18.6;1.16;6.0;124.93
Sweet potato;Sweet potato, baked, peel not eaten, made with oil;41.0;10919.0;0.0;19.65;0.0;12.4;3.1;0.0;0.0;1.411;1.91;0.0;0.101;0.2;6.15;0.102;71.9;1.989;2.041;0.698;4.89;36.0;0.153;0.66;26.0;51.0;451.0;181.0;0.3;912.0;0.0;0.271;18.6;1.23;7.8;130.25
Sweet potato;Sweet potato, baked, peel not eaten, made with butter;41.0;10927.0;0.0;19.65;10.0;13.3;3.1;0.0;0.0;1.413;1.95;32.0;0.102;0.2;6.15;0.102;72.67;0.999;0.232;2.486;3.99;37.0;0.153;0.66;26.0;52.0;452.0;212.0;0.31;944.0;0.01;0.271;18.6;0.78;2.5;122.31
Sweet potato;Sweet potato, baked, peel not eaten, made with margarine;41.0;10948.0;0.0;19.69;0.0;12.9;3.1;0.0;0.0;1.412;1.92;36.0;0.102;0.2;6.15;0.102;73.43;1.151;1.318;0.659;3.23;37.0;0.153;0.66;26.0;52.0;452.0;214.0;0.3;951.0;0.0;0.405;18.6;1.53;6.9;115.51
Sweet potato;Sweet potato, boiled, NS as to fat;0.0;8968.0;0.0;16.82;3.0;10.6;2.4;0.0;0.0;0.511;1.31;17.0;0.045;0.2;5.45;0.053;76.56;1.522;1.324;1.207;4.28;26.0;0.089;0.69;17.0;31.0;219.0;188.0;0.19;764.0;0.0;0.183;12.1;1.38;5.8;111.04
Sweet potato;Sweet potato, boiled, no added fat;0.0;9406.0;0.0;17.65;0.0;10.8;2.5;0.0;0.0;0.536;1.36;0.0;0.047;0.2;5.72;0.056;79.81;0.0;0.061;0.031;0.14;27.0;0.094;0.72;18.0;32.0;229.0;181.0;0.2;784.0;0.0;0.164;12.7;0.94;2.1;77.3
Sweet potato;Sweet potato, boiled, fat added, NS as to fat type;0.0;8968.0;0.0;16.82;3.0;10.6;2.4;0.0;0.0;0.511;1.31;17.0;0.045;0.2;5.45;0.053;76.56;1.522;1.324;1.207;4.28;26.0;0.089;0.69;17.0;31.0;219.0;188.0;0.19;764.0;0.0;0.183;12.1;1.38;5.8;111.04
Sweet potato;Sweet potato, boiled, made with oil;0.0;8960.0;0.0;16.81;0.0;10.3;2.4;0.0;0.0;0.51;1.3;0.0;0.045;0.2;5.45;0.053;76.03;1.987;2.012;0.678;4.88;26.0;0.089;0.69;17.0;30.0;218.0;173.0;0.19;747.0;0.0;0.157;12.1;1.45;7.6;116.36
Sweet potato;Sweet potato, boiled, made with butter;0.0;8968.0;0.0;16.82;10.0;11.1;2.4;0.0;0.0;0.512;1.34;32.0;0.046;0.2;5.45;0.053;76.79;0.997;0.202;2.466;3.98;27.0;0.089;0.68;17.0;31.0;219.0;203.0;0.19;779.0;0.01;0.157;12.1;1.0;2.3;108.46
Sweet potato;Sweet potato, boiled, made with margarine;0.0;8989.0;0.0;16.85;0.0;10.8;2.4;0.0;0.0;0.511;1.31;36.0;0.046;0.2;5.45;0.054;77.56;1.149;1.288;0.64;3.22;27.0;0.089;0.68;17.0;31.0;220.0;205.0;0.19;786.0;0.0;0.29;12.2;1.75;6.7;101.62
Sweet potato;Sweet potato, candied;0.0;6733.0;0.0;37.46;2.0;8.0;1.8;0.0;0.0;0.384;0.99;13.0;0.039;0.3;28.97;0.04;57.48;1.143;0.994;0.906;3.29;20.0;0.069;0.53;13.0;23.0;165.0;142.0;0.15;574.0;0.0;0.138;9.1;1.03;4.4;183.41
Sweet potato;Sweet potato, canned, NS as to fat;0.0;4553.0;0.0;20.05;3.0;12.7;1.7;0.0;0.0;0.704;1.58;17.0;0.055;0.7;4.74;0.035;72.67;1.53;1.346;1.216;4.33;22.0;0.132;0.85;21.0;47.0;297.0;213.0;0.17;396.0;0.0;0.207;25.0;1.43;5.9;125.49
Sweet potato;Sweet potato, canned, no added fat;0.0;4771.0;0.0;21.04;0.0;12.9;1.8;0.0;0.0;0.738;1.64;0.0;0.057;0.7;4.98;0.037;75.73;0.008;0.084;0.041;0.2;22.0;0.138;0.89;22.0;49.0;311.0;207.0;0.18;397.0;0.0;0.189;26.3;1.0;2.2;92.52
Sweet potato;Sweet potato, canned, fat added;0.0;4553.0;0.0;20.05;3.0;12.7;1.7;0.0;0.0;0.704;1.58;17.0;0.055;0.7;4.74;0.035;72.67;1.53;1.346;1.216;4.33;22.0;0.132;0.85;21.0;47.0;297.0;213.0;0.17;396.0;0.0;0.207;25.0;1.43;5.9;125.49
Sweet potato;Sweet potato, casserole or mashed;0.0;7359.0;0.0;16.96;7.0;12.1;1.9;0.0;0.0;0.44;1.68;18.0;0.075;0.8;7.61;0.049;78.1;0.646;0.155;1.393;2.36;42.0;0.075;0.57;16.0;43.0;205.0;153.0;0.23;632.0;0.04;0.138;10.1;0.78;1.9;95.8
Sweet potato fries;Sweet potato fries, NFS;0.0;4980.0;0.0;34.05;0.0;24.9;5.5;8.0;0.0;0.667;2.07;0.0;0.088;0.4;12.34;0.084;44.47;7.551;6.681;2.416;18.1;50.0;0.169;0.75;25.0;56.0;391.0;140.0;0.36;415.0;0.0;0.169;6.8;2.55;15.7;307.38
Sweet potato chips;Sweet potato chips;0.0;14134.0;0.0;56.54;0.0;36.4;8.8;0.0;0.0;2.078;2.92;0.0;0.16;2.1;8.78;0.088;4.49;9.109;12.163;2.926;32.19;59.0;0.41;2.11;65.0;144.0;920.0;227.0;0.53;1178.0;0.0;0.532;0.0;9.77;24.4;527.55
Sweet potato fries;Sweet potato fries, NS as to fresh or frozen;0.0;4980.0;0.0;34.05;0.0;24.9;5.5;8.0;0.0;0.667;2.07;0.0;0.088;0.4;12.34;0.084;44.47;7.551;6.681;2.416;18.1;50.0;0.169;0.75;25.0;56.0;391.0;140.0;0.36;415.0;0.0;0.169;6.8;2.55;15.7;307.38
Sweet potato fries;Sweet potato fries, frozen, fried;0.0;4980.0;0.0;34.05;0.0;24.9;5.5;8.0;0.0;0.667;2.07;0.0;0.088;0.4;12.34;0.084;44.47;7.551;6.681;2.416;18.1;50.0;0.169;0.75;25.0;56.0;391.0;140.0;0.36;415.0;0.0;0.169;6.8;2.55;15.7;307.38
Sweet potato fries;Sweet potato fries, frozen, baked;0.0;5478.0;0.0;37.45;0.0;27.4;6.0;8.0;0.0;0.734;2.27;0.0;0.097;0.4;13.58;0.092;49.44;3.898;3.014;1.218;9.39;55.0;0.186;0.81;27.0;62.0;431.0;154.0;0.4;457.0;0.0;0.186;7.5;1.57;4.8;243.39
Sweet potato fries;Sweet potato fries, from fresh, fried;37.0;9973.0;0.0;17.95;0.0;11.4;2.9;0.0;0.0;1.289;1.74;0.0;0.092;0.2;5.62;0.093;65.67;5.446;5.434;1.823;13.13;33.0;0.14;0.62;23.0;47.0;412.0;165.0;0.28;833.0;0.0;0.248;17.0;2.14;17.3;196.93
Sweet potato fries;Sweet potato fries, from fresh, baked;39.0;10425.0;0.0;18.76;0.0;11.9;3.0;0.0;0.0;1.347;1.82;0.0;0.096;0.2;5.87;0.097;68.64;3.795;3.814;1.286;9.19;35.0;0.146;0.64;24.0;49.0;430.0;173.0;0.29;870.0;0.0;0.259;17.8;1.7;12.8;165.03
Sweet potato fries;Sweet potato fries, fast food / restaurant;0.0;4627.0;0.0;31.63;0.0;23.1;5.1;7.0;0.0;0.62;1.92;0.0;0.082;0.4;11.47;0.078;40.94;8.269;7.636;6.257;23.93;46.0;0.157;0.69;23.0;52.0;364.0;267.0;0.34;386.0;0.0;0.157;6.3;3.0;29.0;349.57
Sweet potato fries;Sweet potato fries, school;0.0;5478.0;0.0;37.45;0.0;27.4;6.0;8.0;0.0;0.734;2.27;0.0;0.097;0.4;13.58;0.092;49.44;3.898;3.014;1.218;9.39;55.0;0.186;0.81;27.0;62.0;431.0;154.0;0.4;457.0;0.0;0.186;7.5;1.57;4.8;243.39
